title,visits,year,month
SeereisenMagazin,14.712,2011,2
segeberger-zeitung.de,48.523,2011,2
Selbst.de,1.071.185,2011,2
seminar:markt,37.399,2011,2
sevenload *,---,2011,2
SFT - Spielefilmetechnik-de,81.705,2011,2
SG Dynamo Dresden - Offizielle Internetseite,977.172,2011,2
sh:z Schleswig-Holsteinischer Zeitungsverlag,1.005.707,2011,2
Shape,305.826,2011,2
Shareware.de,2.302.447,2011,2
Sharewise.com Die Aktiencommunity,402.344,2011,2
shop-apotheke.com,1.389.769,2011,2
shopping.de,4.316.632,2011,2
Siegener Zeitung online,160.967,2011,2
Siegessäule,65.301,2011,2
simfy.de,1.663.610,2011,2
Sindelfinger Zeitung/Böblinger Zeitung,80.567,2011,2
sixx,10.267.297,2011,2
sky.de *,---,2011,2
SmartShopping *,---,2011,2
softonic.de,9.201.899,2011,2
SOL.DE / Saarbrücker Zeitung,1.211.797,2011,2
solinger-tageblatt.de,260.672,2011,2
Songtexte.com,2.191.852,2011,2
Southpark.de,2.169.931,2011,2
sozene,2.412.732,2011,2
Spektrum der Wissenschaft,847.353,2011,2
spickmich.de,1.126.307,2011,2
SPIEGEL ONLINE,138.348.917,2011,2
SpielAffe,21.082.551,2011,2
Spielen.com,6.810.754,2011,2
SpieleRadar,860.705,2011,2
SPIELERKABINE.net,61.979,2011,2
spieletipps,8.813.650,2011,2
Spielfilm.de,377.427,2011,2
Sport Auto,254.401,2011,2
Sport.de,4.025.294,2011,2
Sport1,30.260.374,2011,2
sportal.de,7.006.748,2011,2
SPOX.com,11.535.123,2011,2
Spreeradio.de,112.583,2011,2
Springer Medizin,220.999,2011,2
St-Georg.de,122.761,2011,2
Stadionwelt,396.674,2011,2
Stadtbranchenbuch,4.119.116,2011,2
Stadtpilot,35.830,2011,2
Staedte-Reisen.de,67.925,2011,2
STAR FM 87.9 MAXIMUM ROCK!,175.336,2011,2
Starcookers.De,28.117,2011,2
Stardoll Network,1.105.250,2011,2
Starflash.de,506.439,2011,2
StayFriends,22.212.678,2011,2
stellen-online.de,46.155,2011,2
StepStone,6.468.733,2011,2
STEREOPLAY,161.098,2011,2
stern.de,20.804.841,2011,2
stock-world,275.031,2011,2
Stockflock,35.111,2011,2
strato.de *,---,2011,2
stromvergleich.de,329.896,2011,2
studieren.de,273.481,2011,2
Stuttgarter Zeitung online & Stuttgarter...,3.533.443,2011,2
STYLE.DE,94.122,2011,2
Stylepark,540.693,2011,2
STZ-Online,56.967,2011,2
suchen.de *,---,2011,2
sueddeutsche.de,32.600.588,2011,2
suedkurier.de,2.248.182,2011,2
Südwest Presse Online,990.251,2011,2
SUPERillu ONLINE,427.877,2011,2
surf-magazin.de,61.090,2011,2
SZ-Online,2.100.561,2011,2
T-Online Contentangebot,446.143.285,2011,2
t3n.de - Open. Web. Business.,511.533,2011,2
Tageblatt für den Kreis Steinfurt,58.587,2011,2
tagesspiegel.de,4.819.065,2011,2
Tageszeitung.info,150.084,2011,2
talkline,469.869,2011,2
Tankstellenmarkt,12.401,2011,2
tape.tv,8.448.511,2011,2
Tariftipp.de,200.120,2011,2
Taxi Zeitschrift,2.246,2011,2
taz.de,5.004.987,2011,2
tecCHANNEL,1.153.689,2011,2
TechnoBase.FM,1.789.530,2011,2
Telebörse,3.156.176,2011,2
"telegate MEDIA / klicktel.de, 11880.com",6.954.377,2011,2
teltarif.de -Kommunikation ganz einfach,3.255.398,2011,2
Testberichte.de,9.148.973,2011,2
Testeo,683.689,2011,2
TextilWirtschaft.de,472.202,2011,2
TGA Fachplaner,26.541,2011,2
The Local,1.480.249,2011,2
The West,3.033.927,2011,2
thomascook.de,1.007.558,2011,2
Tierzeitschriften der Gong Verlag GmbH,127.807,2011,2
TIKonline,289.001,2011,2
TNT Film,20.430,2011,2
TNT Serie,20.898,2011,2
TOGGO.de (Super RTL),3.296.649,2011,2
Tokio Hotel Website,76.392,2011,2
Tonspion,307.825,2011,2
top agrar online,452.484,2011,2
top.de *,---,2011,2
TORfabrik.de,948.950,2011,2
torgauerzeitung.com,54.581,2011,2
tour-magazin.de,602.255,2011,2
TradeSignal Online,388.087,2011,2
TrailerSeite.de,401.362,2011,2
"Traktorpool - Ihre Traktoren, Landtechnik und...",2.138.595,2011,2
Transfermarkt.de - Das Fußballportal,17.610.336,2011,2
travel24.com,1.071.724,2011,2
Traveling-World,36.833,2011,2
tri-mag.de,120.514,2011,2
TripAdvisor,5.966.559,2011,2
tripwolf.com,1.758.833,2011,2
trivago,5.114,2011,2
Trucker Online,90.652,2011,2
TUIfly (Hapag-Lloyd Express GmbH),3.950.444,2011,2
Tuningsuche.de,729.838,2011,2
turi2,321.157,2011,2
TV DIGITAL,544.113,2011,2
TV Movie.de,10.258.681,2011,2
TV SPIELFILM Online,14.316.290,2011,2
TV14.de,295.603,2011,2
TVinfo - sehen was läuft!,5.566.291,2011,2
tvister,144.956,2011,2
tz Online,3.284.649,2011,2
UCI-Kinowelt,1.366.218,2011,2
UNICUM.de,496.411,2011,2
Universal Music Network,793.093,2011,2
UnserNachwuchs.de,92.285,2011,2
unterwasser,25.686,2011,2
urbia - we are family!,5.242.789,2011,2
Urlaub.de,126.492,2011,2
Usinger Anzeiger,45.494,2011,2
Vaihinger Kreiszeitung,28.650,2011,2
VDI nachrichten,292.141,2011,2
Verivox,4.679.980,2011,2
VerkehrsmittelVergleich.de,334.957,2011,2
Verkehrsrundschau Online,168.503,2011,2
Versatel.de,1.695.747,2011,2
Versicherungen.de,179.566,2011,2
VfL Bochum 1848 Fußballgemeinschaft e.V.,422.490,2011,2
ViaMichelin,3.510.225,2011,2
VIDEO-MAGAZIN,120.616,2011,2
video.de,257.966,2011,2
Videogameszone,1.825.268,2011,2
VIP.de,2.638.830,2011,2
Viply - one step to hollywood,545.242,2011,2
Visions.de,356.882,2011,2
visitBerlin.de,163.140,2011,2
Vital,38.379,2011,2
vitanet.de,220.009,2011,2
Viva,2.389.575,2011,2
Vodafone.de,10.215.666,2011,2
Vodafonelive.de,607.930,2011,2
Vogel Buchverlag,6.950,2011,2
VOGUE.com,1.223.050,2011,2
Volksfreund.de,1.354.224,2011,2
"Volksstimme, Magdeburg",409.852,2011,2
vorname.com,626.244,2011,2
VOX,4.570.260,2011,2
VZ Netzwerke,274.541.589,2011,2
w&v-online,1.308.249,2011,2
WA-Online,917.413,2011,2
Waldeckische Landeszeitung - Frankenberger Zeitung,118.861,2011,2
Wallstreet-Online,4.720.849,2011,2
watchtime.net,110.090,2011,2
wdwip.tv,9.070,2011,2
Weather-World,14.860,2011,2
WEB.DE *,---,2011,2
webmail.de,4.464.414,2011,2
weddix.de,446.430,2011,2
weg.de,1.385.082,2011,2
Weinheimer Nachrichten / Odenwälder Zeitung,65.980,2011,2
WELLE NIEDERRHEIN,28.754,2011,2
WELT ONLINE,33.670.129,2011,2
weltfussball,1.907.358,2011,2
Wer liefert was? WLW-ONLINE,2.260.040,2011,2
wer-kennt-wen.de,130.833.949,2011,2
werbetechnik.de,3.635,2011,2
Wertpapier Forum,261.360,2011,2
WESER-KURIER Online,1.032.917,2011,2
Westfälische Nachrichten,1.373.082,2011,2
Westfalen-Blatt,318.726,2011,2
Westfunk.de,1.994,2011,2
westline,967.790,2011,2
wetter.com,37.925.103,2011,2
wetter.net,1.375.431,2011,2
Wetter24.de,1.176.356,2011,2
Wetterauer Zeitung,113.979,2011,2
WetterOnline,26.489.563,2011,2
wg-gesucht.de,3.211.326,2011,2
widescreen-online.de,85.035,2011,2
wiealt,2.065.251,2011,2
Wiesbadener Kurier,377.054,2011,2
Wiesbadener Tagblatt,137.008,2011,2
Wilhelmshavener Zeitung - WZONLINE.DE,80.945,2011,2
"Windfinder.com -  Wind-, Wellen-, Wettermesswerte...",3.089.840,2011,2
Windows Live,218.271.344,2011,2
WinFuture.de,5.110.878,2011,2
Winload,2.403.427,2011,2
Winter Wonderland,3.366,2011,2
wirliebenfilme,3.575.459,2011,2
WirtschaftsWoche,1.837.711,2011,2
wissen.de,1.755.269,2011,2
WO - wochenspiegelonline.de,117.300,2011,2
Wochenblatt.de,497.559,2011,2
Wohnung-jetzt.de,293.894,2011,2
Wolfsburger Allgemeine Zeitung,329.788,2011,2
Womenweb,290.368,2011,2
workingoffice.de,41.992,2011,2
Worlds of Food,3.291.030,2011,2
Wormser Zeitung,158.613,2011,2
WUNDERWEIB,1.811.657,2011,2
Wurzelimperium,5.321.052,2011,2
WWR,246.868,2011,2
WZ-newsline (Westdeutsche Zeitung),1.205.094,2011,2
XING,24.980.380,2011,2
Yacht,324.862,2011,2
yahoo,199.236.264,2011,2
yasni.de,15.948.468,2011,2
YAVIDO,186.144,2011,2
Yopi.de,2.658.089,2011,2
Zattoo,3.346.241,2011,2
ZDNet,2.561.752,2011,2
ZEHN.DE,603.544,2011,2
ZEIT ONLINE,20.747.630,2011,2
"Zeitungsgruppe Thüringen Online (TA, OTZ, TLZ)",1.204.881,2011,2
Zeitungsverlag Schwerin GmbH & Co. KG,548.505,2011,2
ZfK Zeitung für kommunale Wirtschaft,35.579,2011,2
zitty.de,235.939,2011,2
ZOOVER.de,2.109.684,2011,2
zvw.de,76.444,2011,2
Zweite Hand.de - Ihr Anzeigenmarkt für Berlin,168.253,2011,2
1&1 Internet AG *,---,2011,3
1. FC Nürnberg,857.555,2011,3
104.6rtl.com,284.595,2011,3
106!8 rock´n pop,106.994,2011,3
107.7 Radio Hagen,51.962,2011,3
11freunde.de,867.480,2011,3
123people.de,13.281.858,2011,3
3min,241.030,2011,3
4Players.de,7.089.896,2011,3
4Trips,3.107.365,2011,3
4WheelFun,169.252,2011,3
"90elf, Dein Fußball-Radio",562.788,2011,3
95.5 Charivari - Münchens Hit-Radio,188.088,2011,3
[030] - Das Stadtmagazin für Berlin,53.080,2011,3
Aachener Nachrichten,532.472,2011,3
Aachener Zeitung,828.383,2011,3
ab-in-den-urlaub.de,5.507.555,2011,3
Abacho,1.285.728,2011,3
Abendzeitung,2.190.601,2011,3
abenteuer und reisen,57.911,2011,3
ad-hoc-news,916.381,2011,3
Adeba.de,160.720,2011,3
administrator.de,1.875.605,2011,3
adult swim,26.139,2011,3
Ärzte Zeitung Online,877.194,2011,3
AGOF - Summe der nur geprüften Angebote,610.103.874,2011,3
agrarheute.com,572.942,2011,3
agrarzeitung | online,219.830,2011,3
ahgz.de - Allgemeine Hotel- und...,381.751,2011,3
Ahlener-Zeitung,141.798,2011,3
AIRLINE DIRECT - discover online travel,890.764,2011,3
airliners.de Luftverkehrs-Branchenportal,765.745,2011,3
AIS-Online,296.687,2011,3
Aktienboard,242.399,2011,3
All-Electronics.de,28.726,2011,3
all4finance.de,1.748,2011,3
alle-autos-in.de,429.763,2011,3
Allgäuer Zeitung Onlineangebot,784.326,2011,3
Allgemeine Zeitung,123.480,2011,3
Allgemeine Zeitung Mainz,820.087,2011,3
Allgemeine Zeitung Uelzen Online,255.922,2011,3
Alpin,66.187,2011,3
amicella,2.073.498,2011,3
animeMANGA,446.231,2011,3
anotherdate.de,9.794,2011,3
Anschlusstor *,---,2011,3
Antenne Bayern,1.987.040,2011,3
ANTENNE DÜSSELDORF,120.438,2011,3
ANTENNE MÜNSTER,25.044,2011,3
ANTENNE NIEDERRHEIN,27.472,2011,3
ANTENNE THÜRINGEN,316.660,2011,3
Antenne Unna,51.642,2011,3
anwalt24.de,291.333,2011,3
AOL,64.957.692,2011,3
apotheke.com,56.441,2011,3
apotheken-umschau.de,1.939.043,2011,3
Arcor.de,36.524.961,2011,3
Areamobile.de,2.288.813,2011,3
ARIVA.DE,5.977.251,2011,3
Arminia Bielefeld,205.125,2011,3
art - das Kunstmagazin,268.874,2011,3
artnet,348.980,2011,3
ArtSchoolVets,181.552,2011,3
ATZonline-Netzwerk für Ingenieure,216.615,2011,3
AUDIO,124.376,2011,3
augsburg.de,186.840,2011,3
Augsburger Allgemeine Online,3.972.240,2011,3
auto motor und sport,3.940.800,2011,3
Auto News,291.739,2011,3
AUTO SERVICE PRAXIS Online,83.627,2011,3
Auto.de,3.681.308,2011,3
autobild.de,7.655.406,2011,3
AUTOFLOTTE Online,76.179,2011,3
AUTOGAZETTE.DE,110.554,2011,3
AUTOHAUS Online,700.054,2011,3
AUTOHIFI-MAGAZIN,12.046,2011,3
Autolino.de,13.263,2011,3
Automobil Industrie,225.020,2011,3
autoplenum.de,2.602.447,2011,3
Autozeitung.de,1.040.258,2011,3
Auvito.de,2.182.473,2011,3
B2B DEUTSCHLAND,68.031,2011,3
Baader Markets,151.006,2011,3
baby-vornamen.de,695.293,2011,3
BabyCenter,1.058.625,2011,3
babyclub.de,682.850,2011,3
Backnanger Kreiszeitung Online,55.539,2011,3
Baden Online,247.641,2011,3
Badische Zeitung Online,3.203.028,2011,3
banktip.de,222.049,2011,3
Bauforum24,241.222,2011,3
BAULINKS.de,720.442,2011,3
BAUMETALL,2.339,2011,3
BauNetz,1.156.330,2011,3
bayern.by,93.666,2011,3
Bayreuth.de,78.459,2011,3
BB RADIO Internet,60.076,2011,3
bb-live,67.207,2011,3
bbv-net.de,227.289,2011,3
Bellevue,58.439,2011,3
beLocal,151.897,2011,3
Bergfex,3.443.049,2011,3
Bergsteiger,23.880,2011,3
Berlin-Ticket.de,15.146,2011,3
Berlin.de,6.021.218,2011,3
Berliner Morgenpost,4.617.821,2011,3
Berliner Rundfunk.de,89.762,2011,3
BerlinOnline,3.309.993,2011,3
Beschaffungsdienst GaLaBau,32.873,2011,3
bestofgamers,841.653,2011,3
beyars.com,103.318,2011,3
BIETIGHEIMER ZEITUNG,73.638,2011,3
bigFM,1.047.330,2011,3
Bild der Frau,662.341,2011,3
Bild.de,195.354.608,2011,3
billiger.de - Deutschlands großer Preisvergleich,4.714.162,2011,3
billigflieger *,---,2011,3
BiLLiGFLUG.de,177.765,2011,3
Bisafans.de,3.577.149,2011,3
Blechnet,29.285,2011,3
Blinker.de,127.750,2011,3
boden wand decke,15.740,2011,3
Börse Frankfurt,1.991.697,2011,3
Börse Stuttgart,2.086.715,2011,3
boerse-online.de,1.621.284,2011,3
boerse.de,2.357.457,2011,3
boersenblatt.net,272.581,2011,3
boersennews.de,1.102.084,2011,3
BookRix,523.401,2011,3
Boomerang,23.920,2011,3
boote-magazin.de,42.750,2011,3
Borkener Zeitung,189.709,2011,3
Borussia Dortmund,5.040.532,2011,3
Boulevard Baden,125.322,2011,3
brainGuide - Das Expertenportal der Wirtschaft,155.701,2011,3
BRASH,6.366.786,2011,3
BRAVO.de,2.064.629,2011,3
bremen.de - Offizielles Stadtportal der Freien...,1.106.909,2011,3
Bremer,4.819,2011,3
Brigitte.de,5.942.983,2011,3
buchhandel.de,480.474,2011,3
Bürstädter Zeitung,19.719,2011,3
Buffed,7.941.767,2011,3
bulk solids handlig,21.742,2011,3
bunch.tv,471.627,2011,3
bundesliga.de - Die offizielle Webseite,11.562.695,2011,3
Bunte.de,8.672.563,2011,3
BurdaStyle.de,599.857,2011,3
Busfahrer Magazin,6.657,2011,3
business-wissen.de,193.960,2011,3
BZ-Berlin,4.707.578,2011,3
cafe-future.net,89.240,2011,3
capital.de,546.892,2011,3
caravaning.de,22.176,2011,3
carmondo,102.870,2011,3
Cartoon Network,244.036,2011,3
CDstarts.de,128.196,2011,3
cecu.de,247.059,2011,3
Celebrity,213.130,2011,3
ChannelPartner,751.620,2011,3
Charts.de - media control Charthistory,25.677,2011,3
CHECK24,2.914.649,2011,3
Chefkoch.de,21.434.947,2011,3
Chemietechnik.de,32.821,2011,3
Chiemgau Online,125.404,2011,3
CHIP Fotowelt,447.925,2011,3
CHIP Online,53.090.263,2011,3
ciao.com,11.805.011,2011,3
Cicero online,197.518,2011,3
Cinefacts,2.460.587,2011,3
CINEMA Online,1.230.677,2011,3
CinemaxX.de,2.150.880,2011,3
CINEPLEX,2.005.395,2011,3
cinestar,2.544.424,2011,3
CIO,538.628,2011,3
Citydome Rosenheim,60.999,2011,3
citysports.de,379.276,2011,3
Classic Driver,306.198,2011,3
clever-tanken,2.703.206,2011,3
Clipfish.de,8.027.357,2011,3
COLORFOTO,293.371,2011,3
comedycentral.de,199.076,2011,3
competitionline -  Wettbewerbe  und Architektur,592.505,2011,3
Computer Reseller News,749.336,2011,3
computer-automation.de,63.050,2011,3
ComputerBase,11.117.730,2011,3
COMPUTERBILD.de,22.901.931,2011,3
Computerwoche Online,1.163.815,2011,3
Comunio.de - der Online Fußballmanager,12.928.854,2011,3
Connect,651.472,2011,3
Controlling-Portal.de,254.994,2011,3
coolibri,113.234,2011,3
Cosmopolitan,652.166,2011,3
COSMOTY.de,875.355,2011,3
Coupe *,---,2011,3
Coupe Videos *,---,2011,3
Curado,246.854,2011,3
Cuxhavener Nachrichten,160.062,2011,3
DAF Deutsches Anleger Fernsehen,533.594,2011,3
DAILY DOSE,178.641,2011,3
DAS HAUS online,319.232,2011,3
DAS INVESTMENT,122.755,2011,3
Das Örtliche,18.910.011,2011,3
Das Sportportal,15.577,2011,3
Das Telefonbuch,19.304.198,2011,3
Das Vierte,82.653,2011,3
das-sportportal.de,495,2011,3
daskochrezept.de,2.471.114,2011,3
DatingCafe,1.801.199,2011,3
DAZ.online Deutsche Apotheker Zeitung,127.451,2011,3
Deine Tierwelt / dhd24.com,8.692.459,2011,3
Deister Leine Zeitung.de,28.134,2011,3
DEL - offizielle Homepage Deutsche Eishockey Liga,914.086,2011,3
Delmenhorster Kreisblatt (dk-online.de),111.064,2011,3
delta radio,208.452,2011,3
DemoNews.de,326.798,2011,3
DER AKTIONÃR,1.162.205,2011,3
Der Allgemeinarzt Online,2.199,2011,3
der Freitag,579.333,2011,3
Der Patriot online,112.771,2011,3
derhandel.de,38.343,2011,3
DerWesten,9.622.641,2011,3
Detail - Zeitschrift für Architektur + Baudetail,559.445,2011,3
Deutsche Handwerks Zeitung,61.498,2011,3
Deutsche Reiterliche Vereinigung e.V.,232.382,2011,3
Deutscher Alpenverein e.V.,239.249,2011,3
Deutsches Ärzteblatt - online,963.068,2011,3
Deutschland Spielt,1.203.088,2011,3
DEWEZET.de,259.224,2011,3
Diabetes News Portal,103.399,2011,3
Die Glocke,265.442,2011,3
Die KÄLTE + Klimatechnik,7.876,2011,3
DIE RHEINPFALZ,512.463,2011,3
Die Stämme,10.115.748,2011,3
Digital.World,143.265,2011,3
dineandfine,334.723,2011,3
direktbroker,21.711,2011,3
discountflieger.de,17.594,2011,3
Discover Outdoor,1.874.227,2011,3
dmax,1.127.819,2011,3
DocCheck,2.313.661,2011,3
donaukurier.de,863.087,2011,3
Doolao,588.444,2011,3
Dortmund Airport,169.025,2011,3
Dresdner Kulturmagazin,13.658,2011,3
druck-medien.net,94.422,2011,3
Druckerchannel.de,327.338,2011,3
DStGB,13.515,2011,3
DU&ICH,21.053,2011,3
Dülmener Zeitung,81.594,2011,3
Dumontreise.de,2.449.510,2011,3
DVZ.de - Deutsche Logistik-Zeitung,126.582,2011,3
e-commerce-magazin.de,5.872,2011,3
e-Hausaufgaben.de Schülercommunity,978.872,2011,3
earthtv.com,447.043,2011,3
EAT SMARTER,1.484.372,2011,3
eBay - Der weltweite Online-Marktplatz,347.562.140,2011,3
Echo Online,906.003,2011,3
Echo-Live,3.238,2011,3
edelight,1.921.494,2011,3
Edgar,153.839,2011,3
eGovernment Computing.de,19.517,2011,3
Einzelhandel.de,32.710,2011,3
Elbe-Jeetzel-Zeitung online,38.494,2011,3
Elektroniknet,559.206,2011,3
Elektronikpraxis.de,341.673,2011,3
Elektrotechnik.de,71.506,2011,3
ELLE,382.302,2011,3
Eltern.de,2.838.208,2011,3
energiemarkt-medien.de,10.181,2011,3
energiesparen im Haushalt,270.583,2011,3
ENERGY Sachsen,72.620,2011,3
entertainweb,19.792.237,2011,3
Epoch Times Deutschland,272.153,2011,3
eraffe,701.472,2011,3
erdbeerlounge.de,2.720.662,2011,3
ESL.eu Gaming Network,8.292.662,2011,3
essen-und-trinken.de,1.442.028,2011,3
EurActiv Deutschland,69.360,2011,3
Expedia,6.085.344,2011,3
Express Online,10.878.014,2011,3
Eßlinger Zeitung online,295.655,2011,3
Fahrschule Online,7.455,2011,3
Falk,4.015.471,2011,3
familie & GESUNDHEIT,24.241,2011,3
familie.de,883.477,2011,3
Familotel,85.263,2011,3
Fantastic Zero,21.069.282,2011,3
FASHION.DE,234.073,2011,3
FAZ.NET,31.831.400,2011,3
Feierabend.de,702.380,2011,3
Ferdinand Holzmann Verlag,136.578,2011,3
ferien.de,118.368,2011,3
Festivalhopper.de,567.540,2011,3
FeWo-direkt.de,2.788.054,2011,3
Filmreporter.de,244.965,2011,3
Filmstarts.de,2.513.660,2011,3
Financial Times Deutschland,11.555.469,2011,3
finanzen.net - Das Finanzportal,15.673.081,2011,3
finanzhorizonte,1.418.152,2011,3
FinanzNachrichten.de,4.231.766,2011,3
Finanztip.de,1.492.222,2011,3
finanztreff.de,4.422.090,2011,3
Finya.de,5.326.317,2011,3
FIRMENWISSEN,3.451.350,2011,3
fischkopf.de - Die Singlebörse für den Norden,1.554.341,2011,3
FIT FOR FUN Online,983.529,2011,3
FIT GESUND SCHOEN,2.373.959,2011,3
Fleischwirtschaft.de,19.715,2011,3
Flickr.de,8.789.071,2011,3
fliegen-sparen.de,42.800,2011,3
Fluege.de,4.491.795,2011,3
Flüssiggas-Magazin,2.274,2011,3
flug24.de,851.691,2011,3
Flughafen Düsseldorf,708.810,2011,3
Flugrevue & aero.de,681.725,2011,3
FNweb,119.701,2011,3
FOCUS ONLINE,41.046.518,2011,3
foerderland - Wissen für Gründer und Unternehmer,384.489,2011,3
FondsDISCOUNT.de,75.095,2011,3
forium.de,530.719,2011,3
Formel 1,1.523.621,2011,3
fotocommunity,6.451.839,2011,3
fotomagazin.de,76.640,2011,3
Frankenpost online,474.754,2011,3
Frankfurter Neue Presse,1.202.790,2011,3
Frankfurter Rundschau online,5.048.586,2011,3
Frauenzimmer,2.184.150,2011,3
freenet.de,44.082.375,2011,3
Freie Presse Online,1.038.590,2011,3
Freies Wort-Online,353.050,2011,3
Freizeitfreunde,472.255,2011,3
freundin online,991.418,2011,3
Für Sie,92.972,2011,3
Fuldaer Zeitung,454.356,2011,3
funkschau.de,76.415,2011,3
funsporting.de,113.847,2011,3
Fussballdaten,1.048.092,2011,3
fvw.de,161.342,2011,3
Gabler Wirtschaftslexikon Online,924.413,2011,3
Gäubote - Die Herrenberger Zeitung,81.818,2011,3
Gala.de,3.779.538,2011,3
Game One,2.590.603,2011,3
Games Aktuell,1.477.067,2011,3
GameStar,10.788.105,2011,3
Gameswelt,2.660.420,2011,3
gamezone.de,952.251,2011,3
Gamona,5.934.339,2011,3
ganz-muenchen.de,314.035,2011,3
Gastronomie Report Online,23.442,2011,3
GBI-Genios Deutsche Wirtschaftsdatenbank,656.371,2011,3
GEA online,208.101,2011,3
Gebäude-Energieberater,44.712,2011,3
Gefahrgut Online,12.078,2011,3
GehaltsCheck.de,366.421,2011,3
Gehaltsvergleich.com,962.649,2011,3
GelbeSeiten,8.773.509,2011,3
Geld.de,728.954,2011,3
geldsparen.de,264.898,2011,3
Gelnhäuser Tageblatt,69.611,2011,3
General-Anzeiger Online,1.937.956,2011,3
General-Anzeiger-Rhauderfehn,93.614,2011,3
GEO.de,1.363.750,2011,3
germanblogs.de,921.061,2011,3
GesünderNet,13.711.750,2011,3
gesund.tv Gesundheit bewegt,33.399,2011,3
gesundheit.de,1.273.182,2011,3
Gewinnspiele.com,321.038,2011,3
Gießener Allgemeine,258.732,2011,3
Gießener Anzeiger,175.879,2011,3
Girlsgogames,1.546.469,2011,3
GLAM,12.646.602,2011,3
GLAMOUR.de,1.160.337,2011,3
GLASWELT,17.273,2011,3
Gmünder Tagespost,122.347,2011,3
GMX *,---,2011,3
Göttinger Tageblatt,343.354,2011,3
goFeminin,11.934.393,2011,3
Golem.de,8.454.250,2011,3
Golf.de - das Internetportal für den Golfsport,914.784,2011,3
Golfmagazin.de,12.378,2011,3
goslarsche.de,280.168,2011,3
gosupermodel,1.630.943,2011,3
GoYellow,3.058.944,2011,3
GQ.com,738.533,2011,3
guenstiger.de,6.192.743,2011,3
guggr,4.149.892,2011,3
gutefrage.net,50.137.806,2011,3
Guter Rat.de,192.745,2011,3
GW trends Online,26.149,2011,3
Habbo,3.942.749,2011,3
Häfft-Community,3.366,2011,3
Haller Tagblatt online,73.023,2011,3
hamburg.de,2.953.683,2011,3
Hamburger Abendblatt Online,11.135.719,2011,3
Hamburger Morgenpost Online,4.918.119,2011,3
Hamburger Sport-Verein,2.000.502,2011,3
handball-world.com,489.291,2011,3
Handelsblatt.com,10.856.275,2011,3
handwerk-magazin,33.736,2011,3
handy.de,67.594,2011,3
Hannover 96,568.151,2011,3
Hannoversche Allgemeine Zeitung,1.556.754,2011,3
HAO - der Onlinedienst des Hellweger Anzeigers...,89.566,2011,3
Harburger Anzeigen und Nachrichten,64.923,2011,3
harmony.fm,64.686,2011,3
Harvard Business Manager,228.392,2011,3
Hausarbeiten.de,1.897.071,2011,3
Hausgarten.net,2.379.639,2011,3
HaustechnikDialog,1.061.623,2011,3
HAZOnline,5.843,2011,3
Heidenheimer Zeitung online,192.392,2011,3
Heilbronner Stimme online,1.353.291,2011,3
Heimwerker.de - Einfach machen,1.156.045,2011,3
Heinze,555.856,2011,3
heise online,28.044.824,2011,3
HeisseVideos *,---,2011,3
helpster,1.991.464,2011,3
Hersfelder Zeitung Online,150.607,2011,3
Hertha BSC,611.746,2011,3
Hildesheimer Allgemeine Zeitung,253.193,2011,3
HILFREICH - Das Ratgeber-Portal,384.043,2011,3
hiphop.de,1.131.614,2011,3
Hit Radio Antenne,329.164,2011,3
HIT RADIO FFH,1.468.505,2011,3
Hit-Radio Antenne1,189.776,2011,3
Hitradio Ohr,116.487,2011,3
hitradio.rt1 network,142.639,2011,3
HNA online,2.592.350,2011,3
HÖRZU,492.012,2011,3
holidaycheck,13.960.996,2011,3
Homeplaza,102.537,2011,3
Hood.de Online-Auktionen,3.262.923,2011,3
HORIZONT.NET,1.098.300,2011,3
Hotelreservierung.de,722.246,2011,3
howrse.de,2.516.715,2011,3
HTML-World,112.355,2011,3
I LOVE RADIO - ILOVERADIO.de,302.560,2011,3
idea.de,117.726,2011,3
Idowa Online,1.247.003,2011,3
IKZ - Fachportal für die SHK-Branche,80.229,2011,3
impulse.de,312.047,2011,3
in-starmagazin.de,66.709,2011,3
in-wohnen.de,3.509,2011,3
Industrystock,1.360.441,2011,3
Informationsarchiv.net Computer/Technik Portal,728.326,2011,3
"inFranken.de - Portal von Fränkischer Tag,...",1.172.753,2011,3
INNdependent Media,31.067,2011,3
innovations-report,495.203,2011,3
inside-digital.de,193.211,2011,3
inside-handy.de,1.380.462,2011,3
inside-hotel.de,22.487,2011,3
InStyle,245.411,2011,3
INTERNET-MAGAZIN,45.328,2011,3
Internetcologne,1.620.648,2011,3
internetworld.de,525.167,2011,3
Intro.de *,---,2011,3
IT-Business.de,382.658,2011,3
IT-Times.de,76.009,2011,3
its4families,1.995.116,2011,3
IVZ-Online,252.708,2011,3
JAM FM,388.248,2011,3
janolaw.de,157.646,2011,3
Jetztspielen.de,15.649.109,2011,3
Jobanova,539.141,2011,3
jobpilot,481.752,2011,3
Jolie.de,1.742.497,2011,3
Joy,639.727,2011,3
JurPC,36.393,2011,3
JUSLINE-DE,307.122,2011,3
just2guide,1.457.877,2011,3
ka-news.de,1.175.980,2011,3
kabeleins online,1.712.231,2011,3
kalaydo.de - das regionale Findernet,4.274.055,2011,3
Kapi Hospital,9.159.259,2011,3
karriere,511.163,2011,3
kaufDA *,---,2011,3
kfz-betrieb,500.678,2011,3
kicker online,38.936.950,2011,3
kicktipp.de,7.445.130,2011,3
Kidszone,2.303.569,2011,3
kinder.de - Familienportal,198.006,2011,3
